review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason,split
598425,쇼핑몰,스킨케어,OO 카** 선스틱 22g 1개,"운동할 때 사용하고 있어요. 땀에 잘 지워지지 않고, 자외선 차단 기능도 있어 마음에 들어요. 가격 대비 양은 아쉽지만, 다음에도 또 구매할 듯하네요.",자외선 차단,자외선 차단 기능도 있어 마음에 들어요.,1,[속성] 기능/효과 [문장] 자외선 차단 기능도 있어 마음에 들어요.,19,기능/효과,function_excluded,validation
598647,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,톤보정 메이크업 베이스 기능이 있다하여 사용해보니 별로네요.피부톤 보정도 안되고 얼굴만 번질번질하고 전혀 효과없네요.기대하고 구매했는데 돈이 아깝네요.,기타 기능/효과,전혀 효과없네요.,-1,[속성] 기능/효과 [문장] 전혀 효과없네요.,2,기능/효과,function_excluded,validation
598653,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"끈적임과 백탁현상 전혀 없어요. 여름에 전신에 바르는 용으로 쓰고 있는데, 피부 타는 게 확실히 덜하네요. 여름마다 필수품으로 사용하기 좋아요. 유통기한이 촉박한 제품이라 아쉽네요.",기타 기능/효과,피부 타는 게 확실히 덜하네요.,1,[속성] 기능/효과 [문장] 피부 타는 게 확실히 덜하네요.,2,기능/효과,function_excluded,validation
598653,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"끈적임과 백탁현상 전혀 없어요. 여름에 전신에 바르는 용으로 쓰고 있는데, 피부 타는 게 확실히 덜하네요. 여름마다 필수품으로 사용하기 좋아요. 유통기한이 촉박한 제품이라 아쉽네요.",기타 기능/효과,여름마다 필수품으로 사용하기 좋아요.,1,[속성] 기능/효과 [문장] 여름마다 필수품으로 사용하기 좋아요.,2,기능/효과,function_excluded,validation
598764,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"연간 많이 사용하다 보니,가격이 저렴한 것을 택하는데,이 상품은 오래전부터 사용하고 있는터라,약간의 믿음이 가는 상품이예요. 다만 가격은 저렴해 사용하기는 하면서도 효과가 있는지는 잘 모르겠네요.",기타 기능/효과,효과가 있는지는 잘 모르겠네요.,0,[속성] 기능/효과 [문장] 효과가 있는지는 잘 모르겠네요.,2,기능/효과,function_excluded,validation
598811,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,저렴해서 막 쓰기 좋습니다. 자극도 없고 사용감도 없습니다. 그래서 자외선 차단 효과가 있는건지 모르겠습니다. 다른 썬크림보다 백탁현상은 없지만 효과적인 측면은 모르겠습니다.,자외선 차단,자외선 차단 효과가 있는건지 모르겠습니다.,-1,[속성] 기능/효과 [문장] 자외선 차단 효과가 있는건지 모르겠습니다.,19,기능/효과,function_excluded,validation
598811,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,저렴해서 막 쓰기 좋습니다. 자극도 없고 사용감도 없습니다. 그래서 자외선 차단 효과가 있는건지 모르겠습니다. 다른 썬크림보다 백탁현상은 없지만 효과적인 측면은 모르겠습니다.,기타 기능/효과,효과적인 측면은 모르겠습니다.,-1,[속성] 기능/효과 [문장] 효과적인 측면은 모르겠습니다.,2,기능/효과,function_excluded,validation
598848,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"기존에 사용중인 제품 다 사용해서 다시 구매했어요. 가격도 좋고, 성능도 좋고, 부작용도 없어서 편하게 바르고 있어요. 향은 선호하지 않는 향이라 좀 아쉽네요.",기타 기능/효과,"성능도 좋고,",1,"[속성] 기능/효과 [문장] 성능도 좋고,",2,기능/효과,function_excluded,validation
598994,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"냄새 괜찮고, 썬크림 특유의 끈적임 없어요. 백탁현상, 얼굴 하얗게 되는 현상 없어서 좋아요. 끈적여서 썬크림 잘 안 썼는데, 이건 로션 느낌이라 잘 바르는 제품입니다. 택배도 빠르네요. 자외선 차단 효과는 좀 약한 것 같아요",자외선 차단,자외선 차단 효과는 좀 약한 것 같아요,-1,[속성] 기능/효과 [문장] 자외선 차단 효과는 좀 약한 것 같아요,19,기능/효과,function_excluded,validation
599089,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,끈적임이 없고 자외선 차단지수가 높아서 좋아요 얼굴이 백탁현상이 없어 좋아요 가격도 저렴해서 좋네요. 피부가 건성이라서 로션 처럼 가지고 다니면서 자주 바르네요.,자외선 차단,자외선 차단지수가 높아서 좋아요,1,[속성] 기능/효과 [문장] 자외선 차단지수가 높아서 좋아요,19,기능/효과,function_excluded,validation
599108,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,가격이 저렴해서 기대안하고 샀는데 여름에 쓰기 좋네요. 얼굴은 화장을 한 상태라 팔다리에 아낌없이 바르기용으로 잘 선택한 것 같네요. 향은 제취향이 아니네요.유통기한이 길어 내년에도 잘 쓸 예정입니다.,기타 기능/효과,여름에 쓰기 좋네요.,1,[속성] 기능/효과 [문장] 여름에 쓰기 좋네요.,2,기능/효과,function_excluded,validation
599152,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,가격이 저렴한 선크림입니다. 수분감이 있어서 여름엔 세안하고 이것만 바로 바르기도하네요. 끈적함 없이 코팅한 느낌으로 잘 스며드네요. 유분기가 많아 극강 지성인데도 실컷 덧바를 수 있네요. 백탁은 없는데 미묘하게 피부톤이 맞춰지는 효과가 있네요.,피부톤/미백,피부톤이 맞춰지는 효과가 있네요.,1,[속성] 기능/효과 [문장] 피부톤이 맞춰지는 효과가 있네요.,30,기능/효과,function_excluded,validation
599166,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"작년에 이어 재구매 합니다. 끈적이지 않아서 좋고, 가성비도 좋아요. 좋아하는 향은 아니지만, 성능은 괜찮은 편입니다. 국산이라 믿고 사용합니다.",기타 기능/효과,성능은 괜찮은 편입니다.,1,[속성] 기능/효과 [문장] 성능은 괜찮은 편입니다.,2,기능/효과,function_excluded,validation
599178,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,몇년째 쓰고 있네요. 끈적임없고 번들거림도 없어요. 백탁현상 없이 잘 스며들고 수분크림 바른 듯 촉촉한 느낌이네요. 남녀노소 누구나 편하게 바를수 있어요. 특유의 선크림 느낌없어서 도대체 효과 있나 의심될정도로 좋네요. 자외선 차단이 잘돼 썬번 현상도 없네요. 향은 제 취향은 아니네요.,자외선 차단,자외선 차단이 잘돼 썬번 현상도 없네요.,1,[속성] 기능/효과 [문장] 자외선 차단이 잘돼 썬번 현상도 없네요.,19,기능/효과,function_excluded,validation
599233,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"향도 무난하고 싸고 양 많고 유통기한도 2024년 9월까지인데 2년 정도 남아서 좋아요. 싼 맛에 듬뿍 발라도 부담이 없네요. 미백, 주름개선 기능은 진짜 되는지는 모르겠지만 가성비 좋아 보여요. 자외선 차단 효과는 아직 잘 모르겠어요.",탄력/주름 개선,"미백, 주름개선 기능은 진짜 되는지는 모르겠지만",0,"[속성] 기능/효과 [문장] 미백, 주름개선 기능은 진짜 되는지는 모르겠지만",26,기능/효과,function_excluded,validation
599504,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"가격대비 성능은 좋은 편이에요. 유통기한도 넉넉한 편이에요. 하지만 제품에 유분기가 적고 수분이 평균 이상으로 들어있어서, 건성인 피부에는 잘 맞지 않습니다. 향기도 오래 지속되지 않아요. 제품 품질 면에서 만족스럽지 않습니다. 저렴한 가격과 실용적인 측면에서 좋아요. .",기타 기능/효과,가격대비 성능은 좋은 편이에요,1,[속성] 기능/효과 [문장] 가격대비 성능은 좋은 편이에요,2,기능/효과,function_excluded,validation
599504,쇼핑몰,스킨케어,OO 멀티 선크림 70ml 1개,"가격대비 성능은 좋은 편이에요. 유통기한도 넉넉한 편이에요. 하지만 제품에 유분기가 적고 수분이 평균 이상으로 들어있어서, 건성인 피부에는 잘 맞지 않습니다. 향기도 오래 지속되지 않아요. 제품 품질 면에서 만족스럽지 않습니다. 저렴한 가격과 실용적인 측면에서 좋아요. .",기타 기능/효과,잘 맞지 않습니다,-1,[속성] 기능/효과 [문장] 잘 맞지 않습니다,2,기능/효과,function_excluded,validation
599510,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,번들거림이 없었으면 좋겠어요. 흡수가 빠르게 되어요. 자외선 차단이 잘되네요. 피부 톤이 밝아 보였으면 좋겠습니다.,자외선 차단,자외선 차단이 잘되네요.,1,[속성] 기능/효과 [문장] 자외선 차단이 잘되네요.,19,기능/효과,function_excluded,validation
599575,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,리뷰 좋아서 구매했는데 제겐 안맞는지 알러지 반응이 있네요. 처음 썬로션 바른날 밤에 썬로션 바른 팔에만 오돌토돌 붉은반점이 올라왔어요. 오늘 다시 썬로션 바르고 저녁때 또 같은 증상이 있네요. 썬로션이 원인인게 맞네요. 보습력과 보송하게 잘 스며들어서 좋았는데 내겐 안맞아요.,기타 기능/효과,내겐 안맞아요.,-1,[속성] 기능/효과 [문장] 내겐 안맞아요.,2,기능/효과,function_excluded,validation
599590,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,"배송 빠르게 왔고 포장도 깔금해서 좋습니다. 제 피부는 복합성 건성이며 예민한 편인데 자극적이지 않고 순해서 좋습니다. 선크림인지라 당김은 살짝 있는데 건조한 당김이 아니고 조이는 느낌에 가깝습니다. 여름에 얼굴, 바디 다용도로 사용하기 좋아서 만족합니다. 자외선 차단 기능 기대해 보겠습니다.",기타 기능/효과,"여름에 얼굴, 바디 다용도로 사용하기 좋아서 만족합니다.",1,"[속성] 기능/효과 [문장] 여름에 얼굴, 바디 다용도로 사용하기 좋아서 만족합니다.",2,기능/효과,function_excluded,validation
599590,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,"배송 빠르게 왔고 포장도 깔금해서 좋습니다. 제 피부는 복합성 건성이며 예민한 편인데 자극적이지 않고 순해서 좋습니다. 선크림인지라 당김은 살짝 있는데 건조한 당김이 아니고 조이는 느낌에 가깝습니다. 여름에 얼굴, 바디 다용도로 사용하기 좋아서 만족합니다. 자외선 차단 기능 기대해 보겠습니다.",자외선 차단,자외선 차단 기능 기대해 보겠습니다,0,[속성] 기능/효과 [문장] 자외선 차단 기능 기대해 보겠습니다,19,기능/효과,function_excluded,validation
599622,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,로션과 썬크림 기능이 같이 있어서 구입했어요. 발라보았는데 피부에 흡수가 잘되고 발림성이 좋아 만족스러워요. 배송 빠르고 유통기한도 내년 7월이라 길어서 좋아요.,기타 기능/효과,로션과 썬크림 기능이 같이 있어서 구입했어요.,1,[속성] 기능/효과 [문장] 로션과 썬크림 기능이 같이 있어서 구입했어요.,2,기능/효과,function_excluded,validation
599683,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,사용감이 가볍고 부드러워 좋습니다. 보습력은 좀 아쉬워요. 가성비가 뛰어난 제품입니다. 대용량 제품 이라 막쓰기 좋아요. 썬크림효과가 그닥 있는거같진 않아요. 가성비는 좋습니다.,기타 기능/효과,썬크림효과가 그닥 있는거같진 않아요.,-1,[속성] 기능/효과 [문장] 썬크림효과가 그닥 있는거같진 않아요.,2,기능/효과,function_excluded,validation
599685,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,"제형이 끈적이지 않아요. 촉촉하고, 보송보송한 느낌이 좋고, 민감한 피부에도 괜찮은 듯합니다. 가격도 괜찮고, 용량도 마음에 들어요. 향은 좋지 않네요.",기타 기능/효과,민감한 피부에도 괜찮은 듯합니다.,1,[속성] 기능/효과 [문장] 민감한 피부에도 괜찮은 듯합니다.,2,기능/효과,function_excluded,validation
599704,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,"처음 발랐을때는 부드럽고, 촉촉한 느낌과 함께 약간 선크림 특유의 번들거림은 있네요. 그렇지만 바르고 몇 번 문지르니 피부가 보송하고, 촉촉해지는 느낌 입니다. 얼굴과 팔다리에 손쉽게 발라 줄 수 있어 좋아요. 끈적이지 않아 좋네요. 자외선 차단 효과는 약한 듯합니다.",자외선 차단,자외선 차단 효과는 약한 듯합니다.,-1,[속성] 기능/효과 [문장] 자외선 차단 효과는 약한 듯합니다.,19,기능/효과,function_excluded,validation
599709,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,피부에 따갑지 않고 순해서 사용하기 좋습니다. 그러나 건조한 느낌이 있어요. 유분기가 없어서 화장하기 좋으나 발림성은 떨어지네요. 순해서 아이와 함께 발라도 좋고 데일리용으로도 괜찮은 듯 합니다. 물에 들어갔다 나올 때마다 한 번씩 발라줬는데 적당히 타는 게 효과가 괜찮은 듯 합니다.,기타 기능/효과,데일리용으로도 괜찮은 듯 합니다.,1,[속성] 기능/효과 [문장] 데일리용으로도 괜찮은 듯 합니다.,2,기능/효과,function_excluded,validation
599709,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,피부에 따갑지 않고 순해서 사용하기 좋습니다. 그러나 건조한 느낌이 있어요. 유분기가 없어서 화장하기 좋으나 발림성은 떨어지네요. 순해서 아이와 함께 발라도 좋고 데일리용으로도 괜찮은 듯 합니다. 물에 들어갔다 나올 때마다 한 번씩 발라줬는데 적당히 타는 게 효과가 괜찮은 듯 합니다.,기타 기능/효과,효과가 괜찮은 듯 합니다.,1,[속성] 기능/효과 [문장] 효과가 괜찮은 듯 합니다.,2,기능/효과,function_excluded,validation
599862,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,야외활동이 많아 팔 다리에 바르려고 구입했습니다 로션 타입이라 발림성 좋고 지속력도 괜찮습니다 특히 피부가 민감성이라 이 썬로션을 택했는데 만족스럽습니다 양도 넉넉해서 부담없이 바르고 다니는데 효과도 있었으면 좋겠습니다.,기타 기능/효과,효과도 있었으면 좋겠습니다.,0,[속성] 기능/효과 [문장] 효과도 있었으면 좋겠습니다.,2,기능/효과,function_excluded,validation
599864,쇼핑몰,스킨케어,OO 더** 스킨 선로션 200ml 1개,"햇빛 노출에 조심해야 해서 바디용으로 구매했습니다. 구매 행사로 1+1 구성으로 구입해서 좋네요. 양이 많아서 부담없이 바를 수 있어서 좋고, 반팔 많이 입는 여름엔 필수품인 듯합니다. 발림성은 끈적임이 있지만, 시간 지나면 흡수되어 끈적임이 괜찮아지긴 하네요.",기타 기능/효과,여름엔 필수품인 듯합니다.,1,[속성] 기능/효과 [문장] 여름엔 필수품인 듯합니다.,2,기능/효과,function_excluded,validation
599930,쇼핑몰,스킨케어,OO 자** 선크림 50ml 1개,피부가 까만 편이라 바르고 나서 톤업이 됩니다. 특별한 향은 없고 잘 발리고 눈시림도 없네요. 제가 지성 피부라서 아침에 바르면 오후에 유분감이 올라오는 것이 느껴집니다. 한여름에는 바르지 못할 것 같습니다. 그 외 계절에는 지성피부가 바르기에도 좋고 무엇보다 트러블이 안 생겨서 좋습니다.,기타 기능/효과,한여름에는 바르지 못할 것 같습니다.,-1,[속성] 기능/효과 [문장] 한여름에는 바르지 못할 것 같습니다.,2,기능/효과,function_excluded,validation
599930,쇼핑몰,스킨케어,OO 자** 선크림 50ml 1개,피부가 까만 편이라 바르고 나서 톤업이 됩니다. 특별한 향은 없고 잘 발리고 눈시림도 없네요. 제가 지성 피부라서 아침에 바르면 오후에 유분감이 올라오는 것이 느껴집니다. 한여름에는 바르지 못할 것 같습니다. 그 외 계절에는 지성피부가 바르기에도 좋고 무엇보다 트러블이 안 생겨서 좋습니다.,기타 기능/효과,그 외 계절에는 지성피부가 바르기에도 좋고,1,[속성] 기능/효과 [문장] 그 외 계절에는 지성피부가 바르기에도 좋고,2,기능/효과,function_excluded,validation
600099,쇼핑몰,스킨케어,OO 자** 선크림 50ml 1개,향은 없고 편안하게 잘 발리네요 얼굴에 트러블 올라온건 없어요 근데 한번밖에 안 써봐서 효과는 아직 모르겠어요 더 써봐야알듯 해요,기타 기능/효과,한번밖에 안 써봐서 효과는 아직 모르겠어요,0,[속성] 기능/효과 [문장] 한번밖에 안 써봐서 효과는 아직 모르겠어요,2,기능/효과,function_excluded,validation
600156,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,"바른 후에도 끈적이지 않아서 좋습니다. 약간 톤도 보정 되는 것 같아요. 평소에 색조 화장을 연하게 하는 편이라 생략해도 괜찮을 듯하네요. 가격도 비싼데, 용량이 너무 적네요.",기타 기능/효과,약간 톤도 보정 되는 것 같아요.,1,[속성] 기능/효과 [문장] 약간 톤도 보정 되는 것 같아요.,2,기능/효과,function_excluded,validation
600295,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,나이가 들수록 피부가 건조해지다보니 윤기가 없어지네요. ㅇㅇ크림은 촉촉하며 피부톤도 매우 자연스럽게 표현되며 윤기가 나니 피부가 건강해보여서 더 맘에 듭니다. 가을 겨울엔 보습까지 되니 좋네요. 데일리용으로 추천해요.,보습력/수분감,가을 겨울엔 보습까지 되니 좋네요,1,[속성] 기능/효과 [문장] 가을 겨울엔 보습까지 되니 좋네요,7,기능/효과,function_excluded,validation
600332,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,마스크에 잘 안 묻어나는 화장품이라고 해서 구입해봤어요. 몇 주는 사용해봐야 효과가 좋은지 알겠지만 발림성이랑 향은 괜찮습니다.,기타 기능/효과,몇 주는 사용해봐야 효과가 좋은지 알겠지만,0,[속성] 기능/효과 [문장] 몇 주는 사용해봐야 효과가 좋은지 알겠지만,2,기능/효과,function_excluded,validation
600406,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,"늘 사용합니다. 남편도 같이 쓰고 있는데 떨어질 것 같으면 바로 주문하래요. 바르고 안발랐을때 효과 차이가 엄청 크다네요. 썬크림을 두번 바르는듯한 효과도 있고 피부톤이 티안나게 살짝 톤업이 된다는 점에서 스킨, 로션, 썬크림 후 마지막으로 ㅇㅇ크림을 바르고 있어요. 진짜 티안나게 톤업해주는 제품이라 저도 좋아하는 크림이구요. 가격이 비싸서 할인 할 때 또 주문할 예정이에요.",기타 기능/효과,바르고 안발랐을때 효과 차이가 엄청 크다네요.,1,[속성] 기능/효과 [문장] 바르고 안발랐을때 효과 차이가 엄청 크다네요.,2,기능/효과,function_excluded,validation
600406,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,"늘 사용합니다. 남편도 같이 쓰고 있는데 떨어질 것 같으면 바로 주문하래요. 바르고 안발랐을때 효과 차이가 엄청 크다네요. 썬크림을 두번 바르는듯한 효과도 있고 피부톤이 티안나게 살짝 톤업이 된다는 점에서 스킨, 로션, 썬크림 후 마지막으로 ㅇㅇ크림을 바르고 있어요. 진짜 티안나게 톤업해주는 제품이라 저도 좋아하는 크림이구요. 가격이 비싸서 할인 할 때 또 주문할 예정이에요.",기타 기능/효과,썬크림을 두번 바르는듯한 효과도 있고,1,[속성] 기능/효과 [문장] 썬크림을 두번 바르는듯한 효과도 있고,2,기능/효과,function_excluded,validation
600418,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,진짜 너무 좋네요 ○○○ 제품쓰다가 가격도 좀 더 저렴하고 인기도 많길래 이걸로 주문했는데 진짜 바꾸길 잘햇다고 생각해요 사계절 내내 사용하기 좋고요 발림성도 좋고 밀림도 없어서 좋아요,기타 기능/효과,사계절 내내 사용하기 좋고요,1,[속성] 기능/효과 [문장] 사계절 내내 사용하기 좋고요,2,기능/효과,function_excluded,validation
600426,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,엄마가 좋아하는 제품인데요. 끈적이지 않고 데일리로 사용하기 좋다고 하셨어요. 평소에 메이크업보다는 자외선 차단 위주로 사용하기 좋고 백탁없어서 좋아하셔요. 앞으로 꾸준히 쓰실거예요. 엄마들에게 ㅇㅇㅇ는 믿을 수 있는 제품 인 것 같네요. 근데 샘플이 조금 와서 아쉬워요.,기타 기능/효과,데일리로 사용하기 좋다고 하셨어요.,1,[속성] 기능/효과 [문장] 데일리로 사용하기 좋다고 하셨어요.,2,기능/효과,function_excluded,validation
600426,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,엄마가 좋아하는 제품인데요. 끈적이지 않고 데일리로 사용하기 좋다고 하셨어요. 평소에 메이크업보다는 자외선 차단 위주로 사용하기 좋고 백탁없어서 좋아하셔요. 앞으로 꾸준히 쓰실거예요. 엄마들에게 ㅇㅇㅇ는 믿을 수 있는 제품 인 것 같네요. 근데 샘플이 조금 와서 아쉬워요.,자외선 차단,자외선차단 위주로 사용하기 좋고,1,[속성] 기능/효과 [문장] 자외선차단 위주로 사용하기 좋고,19,기능/효과,function_excluded,validation
600434,쇼핑몰,스킨케어,OO 밀** 상백 크림 50ml 1개,원래 다른 선크림 이용했는데 OO가 좋다길래 구매해봤어요. 톤업 효과도 있으면서 눈시림도 없고 부드럽게 잘 발려서 좋네요. 전에 쓰던 제품보다 발림성과 바르고 나서 느낌이 훨씬 덜 답답하고 좋아요. 추천해요.,피부톤/미백,톤업 효과도 있으면서,1,[속성] 기능/효과 [문장] 톤업 효과도 있으면서,30,기능/효과,function_excluded,validation
600592,쇼핑몰,스킨케어,OO 카** 선스틱 22g 1개,유통기한 정말 맘에 들어요. 제형은 꾸덕하지 않고 데일리하게 가볍게 쓰기 좋네요. 이제품이 최근에 나온 신제품으로 천연성분들이 많이 함유되어진 순한기능성 썬크림이라 추천한다해서 구매하게 됐습니다. 향도 거부감없고 약간의 백탁은 있지만 과하게 쓰지만않으면 가벼운정도의 백탁이라 피부베이스가 좀 환해보여서 전 개인적으로 좋네요. 가격도 몰 중에서 가장 저렴하네요.,기타 기능/효과,데일리하게 가볍게 쓰기 좋네요.,1,[속성] 기능/효과 [문장] 데일리하게 가볍게 쓰기 좋네요.,2,기능/효과,function_excluded,validation
600658,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,끈적이지 않고 제형이 로션같아서 매일 바르기 좋네요. 가격도 저렴해서 막 써요. 남자들 유분기 있으면 바르기 싫어하는데 이건 유분기가 덜해서 잘 바르고 다닙니다. 가볍고 좋네요. 다 쓰고 또 재구매하려구요.,기타 기능/효과,매일 바르기 좋네요.,1,[속성] 기능/효과 [문장] 매일 바르기 좋네요.,2,기능/효과,function_excluded,validation
600685,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,배송도 빠릅니다. 눈 시림이 고민이신 분들에게 추천합니다. 끈적이지 않고 뽀송뽀송하고 바르자 마자 얼마 안 지나서 바른 느낌도 나지 않습니다. 자외선 차단효과도 좋습니다.,자외선 차단,자외선 차단효과도 좋습니다.,1,[속성] 기능/효과 [문장] 자외선 차단효과도 좋습니다.,19,기능/효과,function_excluded,validation
600686,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,향이 나쁘지 않고 발림성이 좋아요 효과는 좀 더 사용을 해봐야지 알겠지만 후기가 좋으면 이걸로 바꾸려고 해요,기타 기능/효과,효과는 좀 더 사용을 해봐야지 알겠지만,0,[속성] 기능/효과 [문장] 효과는 좀 더 사용을 해봐야지 알겠지만,2,기능/효과,function_excluded,validation
600713,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,OOO OO 선크림은 처음 써봅니다. 일단 배송 빨라서 좋습니다. 용기도 디자인도 예뻐서 마음에 듭니다. 한 손에 잡히는 크기라서 들고 다니기 좋습니다. 가격대비 양도 많이 들어요. 후기도 괜찮길래 믿고 구매했어요. 직접 발라보니 얼굴이나 팔 모두 산뜻한 느낌입니다. 제형의 묽기도 괜찮아요. 사계절 내내 사용해야 하는 선크림인 만큼 효과가 좋으면 사계절 내내 사용하겠습니다. 감사해요.,기타 기능/효과,효과가 좋으면 사계절 내내 사용하겠습니다.,0,[속성] 기능/효과 [문장] 효과가 좋으면 사계절 내내 사용하겠습니다.,2,기능/효과,function_excluded,validation
600715,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,ㅇㅇㅇ 선크림은 번들거림과 끈적임이 없고 백탁현상 없이 가볍고 뽀송뽀송합니다. 자외선 차단 효과도 좋습니다.,자외선 차단,자외선 차단 효과도 좋습니다.,1,[속성] 기능/효과 [문장] 자외선 차단 효과도 좋습니다.,19,기능/효과,function_excluded,validation
600721,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,배송이 빠르네요. 오랫동안 써온 제품이에요. 세일할 때마다 여러개씩 사둬요. 마감이 뽀송하고 백탁 없고 발림이 좋고 눈시림도 없어요. 그런데 요즘 얼굴이 건조해졌는지 겨울에 바르면 당기네요. 지성분에게 추천합니다.,기타 기능/효과,겨울에 바르면 당기네요.,-1,[속성] 기능/효과 [문장] 겨울에 바르면 당기네요.,2,기능/효과,function_excluded,validation
600727,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,"발림성 가벼워서 좋습니다. 백탁 전혀 없습니다 요즘 자외선 차단, 기미관리에 신경을 쓰는데 효과 기대하며 이 제품으로 정착하려 합니다 세네배 가격의 비슷한 제형의 선크림도 써봤지만 이 제품이 저한테 잘 맞아 좋습니다. 조건없는 무료배송에 꼼꼼한 포장까지 만족하며 추가 구매할께요.",자외선 차단,"자외선 차단, 기미관리에 신경을 쓰는데 효과 기대하며 이 제품으로 정착하려 합니다",0,"[속성] 기능/효과 [문장] 자외선 차단, 기미관리에 신경을 쓰는데 효과 기대하며 이 제품으로 정착하려 합니다",19,기능/효과,function_excluded,validation
600727,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,"발림성 가벼워서 좋습니다. 백탁 전혀 없습니다 요즘 자외선 차단, 기미관리에 신경을 쓰는데 효과 기대하며 이 제품으로 정착하려 합니다 세네배 가격의 비슷한 제형의 선크림도 써봤지만 이 제품이 저한테 잘 맞아 좋습니다. 조건없는 무료배송에 꼼꼼한 포장까지 만족하며 추가 구매할께요.",기타 기능/효과,이 제품이 저한테 잘 맞아 좋습니다.,1,[속성] 기능/효과 [문장] 이 제품이 저한테 잘 맞아 좋습니다.,2,기능/효과,function_excluded,validation
600771,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,예전부터 계속 사용하고 있어요. 발림성 좋고 효과는 말할 것도 없이 만족스러워요. 그리고 배송도 빠르고 모든 부분에서 좋습니다. 정말 만족스럽습니다.,기타 기능/효과,효과는 말할 것도 없이 만족스러워요.,1,[속성] 기능/효과 [문장] 효과는 말할 것도 없이 만족스러워요.,2,기능/효과,function_excluded,validation
600820,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,OOO보고 구매하고 싶었는데 품절이거나 너무 비싸길래 보류했다가 이번에 저렴하게 구매했어요. 써 봤더니 발림성도 좋고 피부에 뽀송하게 흡수됩니다. 생각보다 양이 작아서 실망했는데 막상 가지고 다니기에 편해서 더욱 맘에 드네요. 배송도 빨랐고 유명한 제품들 많이 써봤는데 성분도 안심되고 저렴하고 수부지인 제 피부엔 딱 맞네요.,기타 기능/효과,제 피부엔 딱 맞네요.,1,[속성] 기능/효과 [문장] 제 피부엔 딱 맞네요.,2,기능/효과,function_excluded,validation
600833,쇼핑몰,스킨케어,OO 선** 선크림 55ml 1개,여름에 땀 많이 날 때 바르면 보송해서 너무 좋습니다. 빨리 흡수되어 땀으로 흘려 내리지 않고 바로 흡수되어서 좋아요. 추천해요. 사길 잘한 것 같아요.,기타 기능/효과,여름에 땀 많이 날 때 바르면 보송해서 너무 좋습니다.,1,[속성] 기능/효과 [문장] 여름에 땀 많이 날 때 바르면 보송해서 너무 좋습니다.,2,기능/효과,function_excluded,validation
