split,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
train,660373,쇼핑몰,메이크업/뷰티소품,OO 홀** 립글로우 3.5g 1개,항상 OOO 립 제품만 사용하고 있습니다. 건조한 겨울철에 따로 관리 필요없이 OOO립만 있으면 입술이 촉촉합니다. 지속력도 좋아요. 색도 촌스럽지 않고 제형이 쫀쫀해서 겨울철에 바르면 딱 좋습니다. 가격대는 있지만 OOO립이 최고예요.,제형,제형이 쫀쫀해서,1,[속성] 제형 [문장] 제형이 쫀쫀해서,,제형,unchanged
train,660442,쇼핑몰,메이크업/뷰티소품,OO 홀** 립글로우 3.5g 1개,그냥 안 좋습니다. 명성에 비해 품질이 좋지 않고 가격이 비싸서 내가 사서 쓰고 싶지는 않습니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,661335,쇼핑몰,메이크업/뷰티소품,OO 루** 슬림 쉬어 마뜨 2g 1개,케이스 완전 고급져요. 112번 컬러 구입했는데 가을에 바르기 너무 이쁜 색입니다. 매트해서 입술 각질 부각 되니까 전날 립밤 듬뿍 바르고 발라 주시면 됩니다.,보습력/수분감,매트해서,-1,[속성] 보습력/수분감 [문장] 매트해서,,보습력/수분감/쿨링감,merged_duplicate_label
train,661592,쇼핑몰,메이크업/뷰티소품,OO 루** 슬림 쉬어 마뜨 2g 1개,핑크인듯 아니 오렌지인듯 오묘한 색상 정말 제 취향이에요. 발림성 좋고 발색력 좋고 촉촉한 촉감 좋아요. 매트하지만 살짝 반짝임이 있어 지금 계절에 너무 잘 맞아요.,보습력/수분감,매트하지만,0,[속성] 보습력/수분감 [문장] 매트하지만,,보습력/수분감/쿨링감,merged_duplicate_label
train,684833,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,"우리집 남자들이 다같이 사용해요. 나이 많고 적음에 상관 없이 누구나 함께 사용하기 좋은 듯합니다. 품질에 비해 가격도 저렴한 편이에요. 이거 하나만 사용해도 되니 간편해서 스킨, 로션 순서대로 바르기 귀찮아 하는 남자들에게 딱인 제품이에요. 향이 무난하고 거의 안 나는 정도라서 좋습니다. 겨울부터 초여름까지 계속 사용하기 좋은 듯해요.",향,향이 무난하고,1,[속성] 향 [문장] 향이 무난하고,,향,unchanged
train,684867,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,아들이 바르는 화장품인데 항상 이것만 쓰네요. 무거운 느낌도 없고 향도 무난하고 발림성도 괜찮아요. 지성피부에 잘 맞는 것 같아요.,향,향도 무난하고,1,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,691636,쇼핑몰,남성화장품,OO 라** 옴므 올인원 에센스 150ml 1개,처음에는 촉촉하게 잘 스며들고 잠시후면 끈적임 없이 뽀송뽀송하네요. 한번에 바르니 간편하고 좋습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,691650,쇼핑몰,남성화장품,OO 라** 옴므 올인원 에센스 150ml 1개,1+1로 구성된 상품을 저렴한 가격에 구입했습니다. 용량도 많아서 좋아요. 향도 무난하고 사용감도 무난해요. 배송 빨랐고 포장도 꼼꼼해서 좋습니다.,향,향도 무난하고,0,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,691718,쇼핑몰,남성화장품,OO 라** 옴므 올인원 에센스 150ml 1개,가볍게 사용하기 좋은 올인원 입니다. 두 개로 분리되어 있는 같은 이름의 제품을 사용하다 이 제품을 쓰면서 확실히 잘 만들어진 화장품인 걸 알 수 있어요. 제형이 약간 묽고 지속력도 그리 오래가지는 않습니다 하지만 산뜻하고 사용하기에 아주 편합니다.,제형,제형이 약간 묽고,-1,[속성] 제형 [문장] 제형이 약간 묽고,,제형,unchanged
train,692113,쇼핑몰,남성화장품,OO 라** 옴므 올인원 에센스 150ml 1개,이 제품이 광고에 나와서 궁금했습니다. 가격이 비싸서 고민하다가 구매했어요. 용량은 커서 좋은데 유통기한이 짧은 제품이 와서 아쉽네요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,692526,쇼핑몰,남성화장품,OO 아** 옴므 올인원 150ml 1개,향도 은은하고 약간의 끈적임은 있지만 아주 끈적이지도 않아서 좋습니다. 싸게 잘 샀어요.,흡수력,약간의 끈적임은 있지만,-1,[속성] 흡수력 [문장] 약간의 끈적임은 있지만,,흡수력,unchanged
train,692822,쇼핑몰,남성화장품,OO 아** 옴므 올인원 150ml 1개,"OOO만 5통째 쓰고 있어요. 매번 매장에서 구매 하다가 이번에 처음으로 인터넷 구매를 햇는데, 이상하게 향이 하나도 안납니다. 이 제품 특유의 향이 좋아서 사용하고 있는데, 원래 쓰던거랑 향을 비교해도 희안하게 향이 약해요. 유분기도 덜 있고 냄새도 안나고 저만 그런건지 속상하네요.",향,냄새도 안나고,-1,[속성] 향 [문장] 냄새도 안나고,,향,unchanged
train,693032,쇼핑몰,남성화장품,OO 아** 옴므 올인원 150ml 1개,가격이 비싸서 안 좋은 것 같아요. 한 달 정도 사용했는데 피부가 번들거립니다. 여름에는 사용하기 안 좋을 것 같아요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,693184,쇼핑몰,남성화장품,OO 아** 옴므 올인원 150ml 1개,"사용하고 있던 OOO은 무향이다보니, 첫 느낌은 향이 진하고 휘발성이 강한 느낌이라 아쉽네요. 피부가 건조한 편이라 로션을 듬뿍 발라서 한참 문지르는 편인데, 스킨과 로션의 중간 느낌인데 바르는 즉시 말라버려서 건조합니다. 사용하던 제품과 전혀 다른 느낌이라 기능은 아직 잘 모르겠고, 향이 자극적이라 별로네요.",향,향이 진하고,-1,[속성] 향 [문장] 향이 진하고,,향,unchanged
train,693433,쇼핑몰,남성화장품,OO 트** 플루이드 180ml 1개,이제품 을 사용한지 7년 가까이 됐어요. 제피부가 워낙 민감성이라 이제품을 사용하기 전에는 여성용 민감성 제품만 썼었습니다. 그런데 이걸로 바꾼 이후 피부에 어떠한 자극도 없으면서 피부 번들거림도 없고 면도 후 진정작용도 뛰어나서 제가 쓰고 있습니다. 향이 강하고 제형이 무르지만 그래도 너무 좋아요.,향,향이 강하고,-1,[속성] 향 [문장] 향이 강하고,,향,unchanged
train,693771,쇼핑몰,남성화장품,OO 트** 플루이드 180ml 1개,향은 그다지 좋지도 나쁘지도 않네요. 향이 강하지 않아서 금방 휘발되는 것 같아요. 발림성은 좋고 보통의 올인원 제품이에요.,향,향이 강하지 않아서,0,[속성] 향 [문장] 향이 강하지 않아서,,향,unchanged
train,693813,쇼핑몰,남성화장품,OO 트** 플루이드 180ml 1개,펌프식 젤타입이라 쓰기 편해요. 향도 진하지 않고 은은해서 좋고 오래 지속되네요. 배송이 조금 느린 거 빼고 화장품은 마음에 듭니다.,향,향도 진하지 않고,1,[속성] 향 [문장] 향도 진하지 않고,,향,unchanged
train,694242,쇼핑몰,남성화장품,OO 트** 플루이드 180ml 1개,펌프식이라 사용하기 편하고 끈적임 없어서 좋아요. 다만 가격이 비싸서 이벤트나 프로모션을 자주 해주시면 좋을 것 같아요. 사은품 선크림도 잘 쓸께요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,694379,쇼핑몰,남성화장품,OO 파** 옴므 올인원 플루이드 100ml 2개,배송도 빠른편이고 가성비 좋습니다. 향도 무난하고 피부 트러블도 없습니다. 올인원이라 사용하기 편합니다. OOO브랜드 생각보다 좋습니다.,향,향도 무난하고,1,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,694636,쇼핑몰,남성화장품,OO 파** 옴므 올인원 플루이드 100ml 2개,배송도 빠르고 전에 샀던 제품 다 써서 추가 주문했습니다. 향도 나쁘지 않고 바르기 편해서 좋은 것 같습니다. 재구매 할게요.,향,향도 나쁘지 않고,1,[속성] 향 [문장] 향도 나쁘지 않고,,향,unchanged
train,695349,쇼핑몰,남성화장품,OO 맨 센** 올인원 로션 125ml 1개,촉촉하게 보습되고 향기도 좋습니다. 가성비 좋네요. 아쉬운 점은 뚜껑의 노즐부분이 사용하기 불편한 것은 개선했으면 좋겠네요.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,695542,쇼핑몰,남성화장품,OO 맨 센** 올인원 로션 125ml 1개,"박스에 포장되어 이상없이 빠르게 받았어요. 포장 요란하지 않고 심플해서 좋습니다. 크기가 앙증맞아 휴대하기 편할듯 합니다. 펌프식이 아니고, 용기 입구가 커서 양 조절이 좀 불편합니다. 향은 사우나 같은 곳 가면 비치되어 있는 로션 향과 비슷한거 같고, 크게 향이 자극적이거나 강하지 않네요. 건조한 날씨라 피부가 땡겨서 써봤는데 촉촉하게 잘 스며드네요. 올인원이라 빠르고 편해서 좋아요.",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,695605,쇼핑몰,남성화장품,OO 맨 센** 올인원 로션 125ml 1개,촉촉하게 잘 스며들고 향도 자극적이지 않고 적절하네요. 무엇보다 원샷 올케어라서 딱 좋습니다. 그러나 용량이 너무 적어서 아쉬워요. 그리고 용기 입구가 너무 커서 한번에 너무 많이 나와서 조절이 필요하네요.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,696789,쇼핑몰,남성화장품,OO 아** 올인원 120ml 1개,한번 사용해보고 너무 괜찮아서 다시 주문했어요. 향도 무난하고 보습력도 좋은 상품입니다.,향,향도 무난하고,1,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,697342,쇼핑몰,남성화장품,OO 아** 옴므 선 올인원 플루이드 100ml 1개,친구가 좋다고 추천해서 주문했습니다. 사용해보니 끈적임도 있고 향이 강하고 제 취향의 향이 아니네요.,향,향이 강하고,-1,[속성] 향 [문장] 향이 강하고,,향,unchanged
train,685083,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,처음에 얼굴에 트러블이 생기길래 많이 발라서 그런가 했는데 양을 줄여서 발라도 트러블이 나네요. 보습도 잘 안되고요. 스킨 필요 없이 하나만 바르면 된다고 해서 구매했는데 제형이 묽어서 사용하기 불편하네요.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,685114,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,보습력이 좋고 발림성도 좋고 피부에 촉촉하게 잘 스며들어요. 세안 후에 이거 하나만 발라도 좋은데 용기에서 내용물이 새어나와서 사용하기 불편하네요. 쿨링감도 좋은데 향이 제 취향이 아닙니다. 가격대비 용량도 작아요. 그래도 만족합니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,685241,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,"남편이 진짜 더울때 빼고는 항상 써요. 몇년째 사용중인데 이정도로 오래 사용할 줄 몰랐어요. 다른건 안쓰고 이거 딱하나 편하게 쓰고 다른거 샘플 써봐도 이게 제일 낫다고 해서 늘 사는데, 여기가 배송도 빠르고 가격도 비싸지 않아서 몇번째 이곳서 주문하고 있습니다.",가격,가격도 비싸지 않아서,1,[속성] 가격 [문장] 가격도 비싸지 않아서,,가격,unchanged
train,685266,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,애용하는 제품입니다. 쓰던 걸 다 써 가서 다시 주문했습니다. 올인원 제품이라 편하고 끈적임 없어 좋습니다. 가격만 좀 더 저렴하면 좋겠습니다. 가격이 비싸서 매번 살 때마다 부담이 됩니다. 용량이 큰 편이 아니라서 금방 쓰고 또 사게 되는데 가격 부담 좀 낮춰 주면 정말 좋을 듯해요.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,697939,쇼핑몰,남성화장품,OO 고** 포 맨 올인원 플루이드 150ml 1개,유분감 있나 했더니 금방 잘 흡수되고 부드럽네요. 제형이 쫀득하고 가볍게 흡수되어 좋습니다.,제형,제형이 쫀득하고,1,[속성] 제형 [문장] 제형이 쫀득하고,,제형,unchanged
train,698137,쇼핑몰,남성화장품,OO 고** 포 맨 올인원 플루이드 150ml 1개,발림도 좋고 향은 너무 진하지 않아 좋습니다. 가격이 비싸지 않고 양도 많아 마음이 부담없고 든든합니다. 너무 끈적임이 없어 남자라면 누구나 좋아할 것 같습니다.,가격,가격이 비싸지 않고,1,[속성] 가격 [문장] 가격이 비싸지 않고,,가격,unchanged
train,698227,쇼핑몰,남성화장품,OO 고** 포 맨 올인원 플루이드 150ml 1개,유명 블로거가 이 브랜드 제품이 대체로 좋다고 하는 걸 보고 좀 낯선 브랜드이지만 선택했는데 사용해 보니 순해서 좋습니다. 수분감도 좋아서 촉촉하게 잘 발립니다. 흡수도 잘 되어서 바르고 나서 끈적임도 없습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,698292,쇼핑몰,남성화장품,OO 고** 포 맨 올인원 플루이드 150ml 1개,"아들 쓰라고 주문했어요. OOO 수분크림 제가 쓰다가 너무 좋아서 브랜드 믿고 또 구매했어요. 촉촉하게 잘 발라지고 피부가 촉촉해져서 좋아요. 스킨, 로션 따로 안 바르고 하나만 바르면 돼서 좋아하네요. 향은 무향이면 좋겠다고 합니다.",보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,698692,쇼핑몰,남성화장품,OO 고** 포 맨 올인원 플루이드 150ml 1개,테스터로 만나게 된 제품인데요. 제가 이미 ㅇㅇㅇ 폼클렌징을 쓰고 있어서 그 제품도 너무 순하고 좋기에 신청해 봤어요. 향은 좀 진한데 자극없이 순하고 제형이 부드럽고 자극이 없어 피부가 편안한거 같아요. 개인적으론 ㅇ ㅇㅇ 제품의 기초라인을 종류별로 함께 써보고 싶습니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,699370,쇼핑몰,남성화장품,OO 이** 포 맨 올인원 에센스 100ml 1개,화장품이 마음에 들어서 재구매해서 쓰게 되네요. 할인이 안될 때도 그냥 사서 썼는데 이번에 할인가로 저렴하게 구입해서 완전 좋았어요. 향이 없고 끈적이지 않아서 좋아요. 그리고 한 가지만 사용하니 편리하고 좋은데 자외선 차단 기능은 약한 듯해서 아쉽네요. 배송은 친절하고 빨라요.,향,향이 없고,1,[속성] 향 [문장] 향이 없고,,향,unchanged
train,699892,쇼핑몰,남성화장품,OO 맨즈 아** 올인원 로션 153ml 1개,처음 사용해 보는 제품인데 마음에 들어요. 펌핑형 용기라 사용하기 간편하고 올인원이라서 간편합니다. 향도 강하지 않고 은은해서 좋고 여성이 사용해도 좋은 제품인 거 같아요. 촉촉하게 잘 발리면서 순식간에 흡수되어 보송해집니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,699945,쇼핑몰,남성화장품,OO 맨즈 아** 올인원 로션 153ml 1개,처음 보는 브랜드네임에 믿음이 안 가서 정말 좋을까 반신반의 하며 구매했는데 써 보니 좋습니다. 발림이 부드럽고 촉촉하게 스며드는 느낌이며 향기 또한 산뜻한 향이며 향이 독하거나 아주 진하지 않고 은은한 향이 납니다. 다만 제품 가격에 비해 용량이 많진 않아서 아쉽습니다. 올인원 제품이라 사용하기 간편하고 기능성까지 골고루 갖춰 정말 좋습니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,700084,쇼핑몰,남성화장품,OO 포 맨 콜** 올인원 1000ml 1개,몇 주 사용해 본 결과 양도 굉장히 많고 쿨링감도 있어 몸에도 바르기 좋습니다. 향도 진하지 않고 적당한 끈적임도 좋아요. 저렴하니 가성비 좋다고 생각해요. 잘 사용하고 있습니다.,향,향도 진하지 않고,1,[속성] 향 [문장] 향도 진하지 않고,,향,unchanged
train,701062,쇼핑몰,남성화장품,OO 프** 센시티브 쉐이빙젤 170g 3개,면도 젤 중에 제일 좋습니다. 피부에 제형이 부드럽고 상처 없이 면도가 잘 되네요.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,701669,쇼핑몰,남성화장품,OO 맨 센** 쉐이빙폼 200ml 1개,남편이 좋아하는 OOO 쉐이빙 폼입니다. 매일 아침마다 면도하는 남편이 제일 좋아하는 쉐이빙 폼입니다. 제형이 부드럽고 예민한 편인데 자극 없이 보호해 줘서 좋다하네요.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,701886,쇼핑몰,남성화장품,OO 맨 센** 쉐이빙폼 200ml 1개,"남편이 항상 애용하는 제품인데, 다른곳보다 여기가 가장 저렴해서 구매했습니다. 제형이 부드럽고 순해서 좋아요.",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,703036,쇼핑몰,남성화장품,OO 포** 센시티브 쉐이빙폼 311g 1개,"배송 빠르게 도착했고, 3개씩 사서 모두 사용할 때마다 구매해서 사용하고 있어요. 면도크림이 타브랜드 제품에 비해서 제형의 점도가 높아서 부드럽게 면도가 잘 되는 것 같습니다.",제형,제형의 점도가 높아서,1,[속성] 제형 [문장] 제형의 점도가 높아서,,제형,unchanged
train,703697,쇼핑몰,남성화장품,OO 코** 옴므 스킨 140ml 1개,스킨을 더 많이 사용해서 이번엔 스킨만 주문했어요. 향도 무난하고 피부 트러블도 없어서 좋습니다. 가격도 여기가 제일 저렴합니다.,향,향도 무난하고,1,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,704888,쇼핑몰,남성화장품,OO 멘** 애프터쉐이브 레귤러 180ml 1개,OOO 애프터쉐이브 주변에서 좋다고 해서 선택했는데 향이 강하고 효과도 없는 거 같아요.,향,향이 강하고,-1,[속성] 향 [문장] 향이 강하고,,향,unchanged
train,705031,쇼핑몰,남성화장품,OO 멘** 애프터쉐이브 레귤러 180ml 1개,항상 사용하는 제품이라 재구매 했는데 빠르게 배송되었어요. 청량감이 좋고 향이 진하고 오래가서 괜찮네요.,향,향이 진하고,1,[속성] 향 [문장] 향이 진하고,,향,unchanged
train,705840,쇼핑몰,남성화장품,OO 멘** 쉐이브 스킨 147ml 1개,국산의 스킨들 보다 향은 강하지만 예전부터 사용하던 제품이라 바꾸지 못하고 이번에도 구입했어요. 가격도 저렴한 것 같고 사용기한도 2024년 1월까지라 길어서 괜찮아요. 명절연휴로 배송은 좀 오래 걸렸어요.,향,향은 강하지만,-1,[속성] 향 [문장] 향은 강하지만,,향,unchanged
train,707942,쇼핑몰,남성화장품,OO 포** 레귤러 쉐이빙폼 311g 3개,"배송도 빠르고, 좋은 제품 선별해주셔서 감사해요. 제형이 부드럽고 향도 좋아서 앞으로도 계속 사용할 것 같아요.",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,685541,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,처음 구매하는 제품입니다. 자극적이지 않고 성분이 순해서 좋습니다. 향도 진하지 않고 번들거리지 않아서 데일리로 사용하기 좋은 것 같아요. 양도 많아서 오래 사용할 수 있습니다.,향,향도 진하지 않고,1,[속성] 향 [문장] 향도 진하지 않고,,향,unchanged
train,685602,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,제형이 묽어 바를때 흐르는 것 같아 불편해요. 촉촉함이 오래가지 않아서 아쉽네요.,제형,제형이 묽어,-1,[속성] 제형 [문장] 제형이 묽어,,제형,unchanged
train,685672,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,"매번 구매하는 상품인데요. 제형이 부드럽고, 세정력도 좋아 매번 만족해요. 다만 매번 아쉬운건 대용량이 나왔으면 하는 점이에요. 대용량이 나오면 다른 소비자들도 분명 만족할 것 이라고 확신해요.",제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,708611,쇼핑몰,남성화장품,OO 헤** 옴므 클렌저 125g 1개,샘플로 써보고 괜찮아서 주문합니다. 크게 당기지도 않고 촉촉하게 세안이 잘 되요. 향은 특유의 남성화장품 냄새가 나지만 익숙하니 쓸만합니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,685735,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,이것저것 바르는 거 싫어하는 편인데 이 제품은 편하다고 하길래 구매해 봤어요. 그런데 제형이 묽어서 바르기 불편하고 가성비가 좋지 않아요. 재구매는 안 할 거 같아요.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,687353,쇼핑몰,남성화장품,OO 아** 맨 올인원 120ml 1개,발림성 좋고 쿨링감은 없는 편이고 제형은 많이 묵직한 편이라서 여름이나 초가을에는 바르기 힘들것 같습니다. 크리미한 제형이고 바르면 피부톤이 회색빛이 돌아서 별로네요 데일리용이라고 하지만 데일리로 못쓸 것 같아요.,제형,크리미한 제형이고,0,[속성] 제형 [문장] 크리미한 제형이고,,제형,unchanged
train,687737,쇼핑몰,남성화장품,OO 헤** 옴므 플루이드 110ml 1개,한 가지만 바르면 된다고 좋아합니다. 향도 무난하고 발림성도 좋아요. 가격은 비싸고 용량은 작아졌네요.,향,향도 무난하고,1,[속성] 향 [문장] 향도 무난하고,,향,unchanged
train,688533,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,스킨로션 알아보다가 광고를 보니 좋아 보여서 구매했습니다. 바쁜 아침에 스킨로션 바르기 귀찮아서 이 제품으로 선택했는데 제형이 묽어서 사용하기 불편하네요. 건조한 피부가 촉촉해지지도 않아요. 만족스럽지 않습니다.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,688610,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,바쁠 때 한 번에 해결하기 좋습니다. 보습은 약해서 수분크림을 발라 보습을 보충해야 할 거 같고 발림성은 보통입니다. 흡수되기까지 시간이 좀 걸리지만 끈적이지 않아 만족합니다. 가격이 비싸서 세일할 때 샀습니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,688617,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,OOO 올인원 사용해 보니 제형이 묽어서 사용하기 불편해요. 보습력도 안 좋고 흡수도 느려서 손이 잘 안 가네요. 추천하지 않습니다.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,688636,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,"며칠 사용해보니, 효과는 아직 잘 모르겠습니다. 가격대비 용량은 많습니다. 다만 제형이 묽어서 흘러내립니다.",기능/효과,효과는 아직 잘 모르겠습니다.,0,[속성] 기능/효과 [문장] 효과는 아직 잘 모르겠습니다.,,기능/효과,unchanged
train,688686,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,간편하게 하나만 바르면 된다고 해서 구매했는데 제형이 묽어서 사용하기 불편하네요. 예전에 쓰던 제품보다 별로인 거 같습니다. 자극이 있고 순하지도 않네요. 촉촉하지도 않고 발림성도 안 좋아요.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,688709,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,가을겨울면 건성피부로 고생하고 있었는데 후기가 좋아서 구입하게 되었어요. 그런데 보습력이 안 좋고 향이 마음에 들지 않아요. 올인원이라서 편하다길래 구매했는데 제형이 묽어서 사용하기도 불편해요.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,688745,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,향이 더 상쾌했으면 좋겠고 보습이 너무 가볍고 흡수가 잘 안 되어 번들거립니다. 용기가 고급스럽지 않고 디자인이 투박합니다. 별로 추천하지 않습니다.,흡수력,번들거립니다.,-1,[속성] 흡수력 [문장] 번들거립니다.,,흡수력,unchanged
train,688886,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,끈적이고 흡수력이 안 좋아요. 여러 가지 화장품 바르는 걸 싫어해서 한 번에 해결된다는 이 화장품으로 선택했는데 유분기가 많아서 별로예요. 잘 발리지 않고 제형이 묽어서 사용하기 불편해요.,제형,제형이 묽어서,-1,[속성] 제형 [문장] 제형이 묽어서,,제형,unchanged
train,688908,쇼핑몰,남성화장품,OO 한** 올인원 200ml 1개,튼튼하게 포장해서 빠르게 배송도 왔습니다. 아들하고 저하고 같이 씁니다. 가격이 비싸서 세일할 때 샀습니다. 순하고 발림이 부드러워서 좋습니다. 건성 피부에는 건조할 수 있습니다.,가격,가격이 비싸서,-1,[속성] 가격 [문장] 가격이 비싸서,,가격,unchanged
train,688980,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,ㅇㅇㅇ 쓰다가 갈아탔어요. 신랑 피부는 건성인데 잘 맞는 것 같습니다. 사용감은 나쁘지 않은데 향이 진해서 안 좋다고 합니다. 바른지 6시간 지나고 피부를 만져보니 뽀송한데 살짝 유분기가 눈으로 보여요. 쌀쌀해져서 나쁘진 않을 것 같아요.,사용감,사용감은 나쁘지 않은데,1,[속성] 사용감 [문장] 사용감은 나쁘지 않은데,,사용감,unchanged
train,689161,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,제형의 점도가 높아서 발림의 슬릭감이 떨어져서 안 좋습니다. 전체적으로 바르는게 불편합니다. 향은 그럭저럭 나쁘지는 않네요. 끈적임이 조금 있어요.,제형,제형의 점도가 높아서,-1,[속성] 제형 [문장] 제형의 점도가 높아서,,제형,unchanged
train,689294,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,올인원이라 쓰기 간편합니다. 건조할 때 바르면 촉촉하게 빨리 흡수됩니다. 향은 저한테는 좀 진한 듯합니다.,보습력/수분감,촉촉하게,1,[속성] 보습력/수분감 [문장] 촉촉하게,,보습력/수분감/쿨링감,merged_duplicate_label
train,689477,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,스킨과 로션을 하나로 바르니 편하고 좋아요. 향도 나쁘지 않고 끈적거리지 않아서 마음에 듭니다. 다만 샘플이 없어서 아쉽네요.,향,향도 나쁘지 않고,1,[속성] 향 [문장] 향도 나쁘지 않고,,향,unchanged
train,689561,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,남편 써보라고 주문했습니다. 향도 나쁘지 않고 끈적거리지 않습니다. 저렴하게 구매했습니다. 올인원이라서 사용하기 편합니다.,향,향도 나쁘지 않고,1,[속성] 향 [문장] 향도 나쁘지 않고,,향,unchanged
train,689715,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,잘받았어요. 상품이 마음에 들어서 좋아요. 제형이 부드럽고 피부에 끈적임이 없어 정말 좋아요.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
train,689744,쇼핑몰,남성화장품,OO 엑** 올인원 200ml 2개,제형이 부드럽고 양도 풍부하며 끈적이지 않고 촉촉해서 좋습니다. 향도 좋고 올인원이라 편리해서 정말 맘에 듭니다.,제형,제형이 부드럽고,1,[속성] 제형 [문장] 제형이 부드럽고,,제형,unchanged
